0.0199999995529652,0.9753514,-0.03650305,0.009196945,-0.03404251,-0.05078125,1.014893,0.0002441406,-0.01219673,-0.3221481,0.2866543,1.0,-5.497817e-06,0.0001098772,2.708111e-08,1.0,011,0,0.0199999995529652,1.950703,-0.03650305,0.009196945,-0.03404251,-0.05078125,1.014893,0.0002441406,-0.01219673,-0.3221481,0.2866543,0.9878276,-1.419731e-05,0.0001094439,-8.210744e-06,1.0,31,39,80,0.0,011,0
0.0399999991059303,2.934889,-0.0279512,-0.0005766097,-0.02182556,-0.05517578,1.012451,0.0004882813,-0.01199575,-0.3221995,0.2865385,0.9786983,-4.799104e-05,0.0001141085,-0.0007313984,0.9999998,011,1,0.0399999991059303,2.943723,-0.0279512,-0.0005766097,-0.02182556,-0.05517578,1.012451,0.0004882813,-0.01199575,-0.3221995,0.2865385,0.9732895,-9.625612e-05,0.000113573,-0.001416341,0.999999,31,39,80,0.25,011,1
0.373333342373371,2.944698,-0.03650305,-0.009128471,-0.04137267,-0.05541992,1.014404,0.001708984,-0.01211749,-0.3221435,0.2865151,0.9706756,-0.000256488,-0.0009844946,-0.002258712,0.999997,011,2,0.373333342373371,2.936839,-0.03650305,-0.009128471,-0.04137267,-0.05541992,1.014404,0.001708984,-0.01211749,-0.3221435,0.2865151,0.9688747,-0.0007302316,-0.001061348,-0.002567306,0.9999959,31,39,80,0.4375,011,2
0.464945539832115,2.941115,-0.03894645,-0.01279355,-0.04259437,-0.05322266,1.011475,0.004638672,-0.01209115,-0.3220849,0.2865645,0.96624,-0.001086867,-0.001434327,-0.001932289,0.9999965,011,3,0.464945539832115,2.953251,-0.03894645,-0.01279355,-0.04259437,-0.05322266,1.011475,0.004638672,-0.01209115,-0.3220849,0.2865645,0.9649622,-0.001616513,-0.001548209,-0.001758723,0.9999959,31,39,80,0.578125,011,3
0.497588738799095,2.954803,-0.04138983,0.01530542,-0.0364859,-0.05273438,1.01416,-0.0004882813,-0.01203514,-0.3220676,0.286576,0.9659908,-0.001223503,-0.001106365,-0.001167551,0.999998,011,4,0.497588738799095,2.944219,-0.04138983,0.01530542,-0.0364859,-0.05273438,1.01416,-0.0004882813,-0.01203514,-0.3220676,0.286576,0.9670169,-0.0004901209,-0.00117425,-0.001122961,0.9999986,31,39,80,0.6819861,011,4
0.507597939111292,2.934356,-0.03405967,0.003088473,-0.03404251,-0.04907227,1.01416,0.002685547,-0.01182748,-0.3221405,0.2865534,0.9660524,-0.000107853,-0.001000318,-0.0003774017,0.9999995,011,5,0.507597939111292,2.935077,-0.03405967,0.003088473,-0.03404251,-0.04907227,1.01416,0.002685547,-0.01182748,-0.3221405,0.2865534,0.9637184,-0.0006110541,-0.001134579,0.0001405251,0.9999992,31,39,80,0.7614896,011,5
0.518983138725162,2.935354,-0.03650305,0.007975251,-0.02915573,-0.05126953,1.01416,-0.003417969,-0.01170863,-0.3221306,0.2865651,0.9620854,-0.0001507141,-0.0009357258,0.0004374233,0.9999995,011,6,0.518983138725162,2.934911,-0.03650305,0.007975251,-0.02915573,-0.05126953,1.01416,-0.003417969,-0.01170863,-0.3221306,0.2865651,0.9609058,0.0007478589,-0.001008851,9.752359e-05,0.9999992,31,39,80,0.8174725,011,6
0.531130039133132,2.934133,-0.03161628,0.003088473,-0.03404251,-0.05297852,1.01416,-0.001953125,-0.01168261,-0.3222182,0.2865646,0.959949,0.001535542,-0.0008278188,-0.0005109345,0.9999984,011,7,0.531130039133132,2.933798,-0.03161628,0.003088473,-0.03404251,-0.05297852,1.01416,-0.001953125,-0.01168261,-0.3222182,0.2865646,0.9591045,0.001283186,-0.0009487894,-0.0007574058,0.9999985,31,39,80,0.8174725,011,7
0.542868439108133,2.937413,-0.03161628,0.01408372,-0.02671234,-0.05273438,1.013184,-0.002197266,-0.01165635,-0.3221567,0.2866441,0.9584165,0.001113117,-0.0007430232,-0.001039163,0.9999986,011,8,0.542868439108133,2.941362,-0.03161628,0.01408372,-0.02671234,-0.05273438,1.013184,-0.002197266,-0.01165635,-0.3221567,0.2866441,0.9584899,0.001161264,-0.0008456729,-0.001009194,0.9999985,31,39,80,0.8174725,011,8
0.573686139658093,2.935051,-0.03772475,0.007975251,-0.03770759,-0.05517578,1.015625,0.0,-0.01170014,-0.3222221,0.2865878,0.95919,0.0008338509,-0.0005730072,-0.001360689,0.9999986,011,9,0.573686139658093,2.92479,-0.03772475,0.007975251,-0.03770759,-0.05517578,1.015625,0.0,-0.01170014,-0.3222221,0.2865878,0.9586847,0.0005006998,-0.0006995127,-0.001720373,0.9999982,31,39,80,0.8174725,011,9
