0.892862541,2.921925,-0.01775733,-0.01136907,-0.03280983,-0.06030273,1.013428,-0.000732422,-0.003951557,-0.3110024,0.2803259,0.9420952,0.8160154
0.961168942,2.928628,-0.01775733,-0.01503416,-0.02670136,-0.05810547,1.014648,-0.000976563,-0.003913801,-0.3110318,0.2803383,0.9467529,0.8160154
1.03150474,2.913377,-0.01287055,-0.01747755,-0.02547966,-0.06054688,1.015869,-0.000976563,-0.003902494,-0.3109321,0.280401,0.9478863,0.8160154
1.102242541,2.948141,-0.02997427,-0.01869924,-0.01814949,-0.06201172,1.010742,0.002685547,-0.003862161,-0.3109623,0.2804649,0.9481645,0.8160154
1.17247874,2.952466,-0.02997427,-0.01869924,-0.03158813,-0.05834961,1.012939,0.000244141,-0.003825019,-0.3110626,0.2805344,0.9578525,0.8160154
1.250657839,2.919672,-0.0250875,-0.01381246,-0.02792305,-0.05737305,1.016113,0.000244141,-0.003728428,-0.3110855,0.2805643,0.9592128,0.8160154
1.310999838,2.941239,-0.02020072,-0.01869924,-0.03769661,-0.05541992,1.011963,0.000488281,-0.003655684,-0.3110953,0.2806468,0.9546816,0.8160154
1.381142241,2.94566,-0.02630919,-0.01014738,-0.02425797,-0.05737305,1.013428,-0.002197266,-0.003560656,-0.3110369,0.2805417,0.9592917,0.8160154
1.45962054,2.912792,-0.02264411,-0.02480771,-0.03280983,-0.06005859,1.016602,-0.000976563,-0.003480674,-0.3110464,0.2806697,0.9582024,0.8160154
1.528859143,2.908556,-0.0250875,-0.004038906,-0.01814949,-0.06152344,1.015381,0.000732422,-0.00361044,-0.3110657,0.2808311,0.9500073,0.8160154
1.59777834,2.892999,-0.03486105,-0.01503416,-0.02547966,-0.05859375,1.018066,0.002197266,-0.003469077,-0.3109058,0.2808853,0.9447239,0.8160154
1.662784343,2.898567,-0.01531394,-0.008925684,-0.02425797,-0.05859375,1.016113,0.001464844,-0.0034763,-0.3108923,0.2808459,0.937896,0.8160154
1.738016446,2.910228,-0.02630919,-0.01503416,-0.03280983,-0.05859375,1.015625,-0.003662109,-0.003490553,-0.3107509,0.2807941,0.937552,0.8160154
1.802916949,2.935925,-0.02753088,-0.00770399,-0.02181458,-0.05786133,1.012695,0.002197266,-0.003446784,-0.3108464,0.2806903,0.9413196,0.8160154
1.873214145,2.925471,-0.02753088,-0.01625585,-0.02670136,-0.05981445,1.015381,0.000976563,-0.003448257,-0.3107413,0.2805686,0.9486199,0.8160154
1.943928246,2.892742,-0.0250875,-0.01136907,-0.0169278,-0.06005859,1.018066,0,-0.003600001,-0.3106671,0.2805187,0.9460771,0.8160154
2.011014548,2.919112,-0.0250875,-0.01381246,-0.03036644,-0.05981445,1.013428,0.001708984,-0.003579115,-0.3107052,0.2804315,0.9401986,0.8160154
2.083822248,2.947207,-0.02630919,-0.00770399,-0.02670136,-0.06030273,1.012207,0.001464844,-0.003779576,-0.3108627,0.2805311,0.946887,0.8160154
2.150784251,2.934044,-0.01531394,-0.01381246,-0.0169278,-0.05688477,1.014648,0.001708984,-0.003737901,-0.31079,0.2806402,0.954174,0.8160154
2.220945154,2.926365,-0.03119597,-0.01503416,-0.02670136,-0.05834961,1.014404,-0.001953125,-0.003743163,-0.3108812,0.2806474,0.9538429,0.8160154
2.291196656,2.928512,-0.007983774,-0.01259077,-0.03647491,-0.05932617,1.01416,-0.001220703,-0.003744271,-0.3107226,0.2804455,0.9530499,0.8160154
2.361357053,2.938323,-0.0250875,-0.01136907,-0.03158813,-0.06079102,1.012939,0.000976563,-0.003739181,-0.3107682,0.2805211,0.9538486,0.8160154
2.430912656,2.955316,-0.03608274,-0.00770399,-0.02547966,-0.05883789,1.011475,0.006347656,-0.003718909,-0.3107569,0.2806503,0.9579954,0.8160154
2.501186554,2.914143,-0.02020072,-0.01503416,-0.03158813,-0.06445313,1.01709,0.000244141,-0.003586608,-0.3107859,0.2806676,0.9605767,0.8160154
2.571235058,2.88555,-0.03119597,-0.01014738,-0.02425797,-0.05834961,1.018066,0.002929688,-0.003551684,-0.3107105,0.2804984,0.9489268,0.8160154
2.640790758,2.917323,-0.01775733,-0.0052606,-0.0169278,-0.06030273,1.013672,0,-0.00363505,-0.3104801,0.2804754,0.9408835,0.8160154
2.711240959,2.92514,-0.0250875,-0.01625585,-0.02547966,-0.05932617,1.014893,0.000976563,-0.003638263,-0.3105252,0.2804345,0.9449895,0.8160154
2.782814656,2.912184,-0.02997427,-0.01503416,-0.02670136,-0.05615234,1.016113,0.001220703,-0.003523145,-0.3105511,0.2804887,0.9460667,0.8160154
2.850992453,2.918833,-0.02264411,-0.008925684,-0.02181458,-0.05810547,1.014648,0.002441406,-0.003456684,-0.3106081,0.2802679,0.9446261,0.8160154
2.923252252,2.925752,-0.02875258,-0.01014738,-0.01448441,-0.05908203,1.014404,-0.001220703,-0.003562068,-0.3107226,0.2801191,0.9464987,0.8160154
2.991028254,2.91583,-0.0238658,-0.01625585,-0.02303627,-0.06103516,1.015625,-0.001953125,-0.003363827,-0.3107538,0.2800829,0.9477737,0.8160154
3.061244552,2.907285,-0.0238658,-0.006482294,-0.02792305,-0.05957031,1.016113,0.001953125,-0.003394526,-0.3108959,0.2800754,0.9452943,0.8160154
3.13122825,2.927248,-0.02142241,-0.01381246,-0.02547966,-0.05932617,1.013428,0.001708984,-0.0034067,-0.3109403,0.2801726,0.9440891,0.8160154
3.207287748,2.91795,-0.02264411,-0.01625585,-0.02670136,-0.06054688,1.015869,0.002197266,-0.003544601,-0.3110225,0.2802721,0.9477087,0.8160154
3.272656252,2.898518,-0.02264411,-0.01259077,-0.03036644,-0.05981445,1.01709,0.001464844,-0.003496222,-0.3109625,0.2803434,0.9445993,0.8160154
3.343050648,2.906997,-0.02264411,-0.0052606,-0.01204102,-0.05639648,1.015625,0.004882813,-0.003691711,-0.3110262,0.2803669,0.9400434,0.8160154
3.410984349,2.921516,-0.02264411,-0.01625585,-0.01570611,-0.06054688,1.014404,0.000732422,-0.003671118,-0.3108946,0.2804525,0.9412765,0.8160154
3.505212148,2.930636,-0.0238658,-0.01259077,-0.03525322,-0.05786133,1.013916,-0.000244141,-0.003824635,-0.3108157,0.2806272,0.9454395,0.8160154
3.562718348,2.93219,-0.02997427,-0.01381246,-0.02303627,-0.06005859,1.013916,-0.000732422,-0.003867645,-0.3108415,0.2806623,0.9496487,0.8160154
3.625598551,2.903083,-0.02264411,-0.02480771,-0.02914474,-0.05859375,1.017578,0.002929688,-0.003978881,-0.3109118,0.2807111,0.9497168,0.8160154
3.710535252,2.907286,-0.0238658,-0.01136907,-0.01814949,-0.06079102,1.015137,-0.000244141,-0.003910535,-0.3108866,0.28079,0.9430915,0.8160154
3.761724153,2.895153,-0.02142241,-0.01014738,-0.01814949,-0.05639648,1.018066,-0.001464844,-0.003739652,-0.3108516,0.2806222,0.9411327,0.8160154
3.851430752,2.904354,-0.02264411,-0.01503416,-0.02059288,-0.05981445,1.015381,0.000976563,-0.00387079,-0.3108902,0.2804458,0.9367212,0.8160154
3.919733555,2.905212,-0.02997427,-0.001595518,-0.02059288,-0.0625,1.016357,-0.000976563,-0.003923208,-0.311004,0.2803867,0.9378262,0.8160154
3.973292255,2.930273,-0.02753088,-0.0272511,-0.02547966,-0.05761719,1.012939,0.000732422,-0.003798288,-0.3111581,0.2803189,0.939476,0.8160154
4.042188355,2.919393,-0.03241766,-0.008925684,-0.03036644,-0.05834961,1.016113,-0.000488281,-0.003884695,-0.3111753,0.2803098,0.9461739,0.8160154
4.112840758,2.931676,-0.03119597,-0.01625585,-0.02547966,-0.05883789,1.012939,-0.000488281,-0.003719479,-0.3111295,0.2803712,0.946483,0.8160154
4.198748359,2.938321,-0.0250875,-0.01625585,-0.01326272,-0.05883789,1.013672,0.004150391,-0.003722565,-0.3111648,0.2802596,0.9517624,0.8160154
4.251743757,2.909137,-0.01897902,-0.01259077,-0.02303627,-0.06079102,1.016846,0.002685547,-0.00353632,-0.3111866,0.280199,0.9524452,0.8160154
4.322640457,2.91644,-0.02630919,-0.01014738,-0.02059288,-0.05883789,1.014404,-0.002685547,-0.003620386,-0.3111692,0.2802813,0.9466807,0.8160154
4.400896654,2.923223,-0.0238658,-0.01625585,-0.02181458,-0.05786133,1.014893,0.000732422,-0.003661681,-0.31104,0.2804304,0.9473541,0.8160154
4.466481053,2.928952,-0.0238658,-0.002817212,-0.02303627,-0.05859375,1.013916,0.002441406,-0.003572306,-0.3110684,0.2802442,0.9486063,0.8160154
4.538743251,2.916436,-0.02875258,-0.01014738,-0.01570611,-0.05981445,1.015869,0.004882813,-0.00363209,-0.3109967,0.2802016,0.9498991,0.8160154
4.601568953,2.888502,-0.03363936,-0.01869924,-0.03036644,-0.05639648,1.018555,0.002197266,-0.003426161,-0.3110358,0.2801974,0.9448732,0.8160154
4.671813452,2.921304,-0.0250875,-0.01381246,-0.02303627,-0.06103516,1.012939,0.001953125,-0.003513681,-0.3110109,0.2802893,0.9389158,0.8160154
4.742621155,2.914122,-0.01042716,-0.01503416,-0.02425797,-0.05957031,1.016602,0.000488281,-0.0036327,-0.3110464,0.2803116,0.9441396,0.8160154
4.811441057,2.887657,-0.02875258,-0.006482294,-0.03158813,-0.06054688,1.018066,0.003173828,-0.003477219,-0.3110851,0.2804071,0.9406036,0.8160154
4.88181986,2.914855,-0.02264411,-0.01625585,-0.02547966,-0.06030273,1.013916,0.000976563,-0.00355855,-0.3109452,0.2804506,0.9361318,0.8160154
4.950982363,2.913019,-0.03241766,-0.01503416,-0.02059288,-0.06225586,1.016113,0.000244141,-0.003538035,-0.310899,0.2805371,0.9407934,0.8160154
5.020960965,2.927076,-0.02753088,-0.008925684,-0.02181458,-0.05834961,1.013428,-0.000488281,-0.003560619,-0.3109326,0.2804856,0.9420844,0.8160154
5.090942063,2.904311,-0.01775733,-0.02602941,-0.02670136,-0.06103516,1.017578,0.001464844,-0.003558042,-0.3109336,0.2806583,0.9455087,0.8160154
5.161091865,2.909924,-0.02753088,-0.01259077,-0.02425797,-0.05810547,1.014893,0.001464844,-0.003536524,-0.3108572,0.2806115,0.94095,0.8160154
5.231033065,2.941063,-0.02020072,-0.01014738,-0.02914474,-0.05761719,1.012451,0.000488281,-0.003595921,-0.3108303,0.2806907,0.9443584,0.8160154
5.300871463,2.939328,-0.02142241,-0.01136907,-0.02059288,-0.05737305,1.013916,0.001708984,-0.003508384,-0.3108907,0.2808062,0.9523452,0.8160154
5.381092765,2.931476,-0.02997427,0.00329126,-0.02303627,-0.06176758,1.013916,0.000732422,-0.003452883,-0.3108559,0.2807872,0.9545639,0.8160154
5.442819164,2.947096,-0.0238658,-0.01625585,-0.02425797,-0.05957031,1.011963,0.000976563,-0.003330766,-0.3107514,0.2807446,0.9558741,0.8160154
5.511361861,2.952964,-0.02264411,-0.006482294,-0.01814949,-0.06054688,1.012207,0.003417969,-0.0034263,-0.3107052,0.2808323,0.9610479,0.8160154
5.581132763,2.938727,-0.02020072,-0.01259077,-0.0169278,-0.05493164,1.01416,0.001708984,-0.003465719,-0.310698,0.2805099,0.9632112,0.8160154
5.650840365,2.909024,-0.02020072,-0.01014738,-0.03158813,-0.05883789,1.016846,0.001708984,-0.003279333,-0.3108605,0.2805162,0.958671,0.8160154
5.721805864,2.915096,-0.03119597,-0.000373824,-0.02181458,-0.05859375,1.014648,-0.000732422,-0.003325102,-0.3107508,0.2805687,0.9501738,0.8160154
5.792254367,2.912457,-0.03241766,-0.006482294,-0.02181458,-0.05810547,1.016113,0.000488281,-0.00335083,-0.3108968,0.2805914,0.9480615,0.8160154
5.861705565,2.921869,-0.02630919,-0.01625585,-0.03036644,-0.05908203,1.01416,0.000488281,-0.003384265,-0.3108239,0.2804751,0.9459211,0.8160154
5.931661562,2.918519,-0.0250875,-0.01503416,-0.02181458,-0.05737305,1.015625,-0.001464844,-0.003504349,-0.3108129,0.2805845,0.947432,0.8160154
6.00226126,2.913771,-0.04219122,-0.01625585,-0.02670136,-0.06005859,1.015381,0.000976563,-0.003665094,-0.3109031,0.2805958,0.9461609,0.8160154
6.071486258,2.905362,-0.03363936,-0.01259077,-0.01937119,-0.05786133,1.016602,0.003173828,-0.003856554,-0.3108529,0.2806837,0.9442756,0.8160154
6.141182058,2.918451,-0.02997427,0.00329126,-0.02425797,-0.05810547,1.014404,-0.001220703,-0.003736622,-0.3108236,0.2807594,0.9421908,0.8160154
6.211232261,2.911579,-0.0250875,-0.00770399,-0.02425797,-0.06225586,1.016113,0.000488281,-0.00378751,-0.3108539,0.2807221,0.9441717,0.8160154
6.281013862,2.909008,-0.02142241,-0.004038906,-0.02059288,-0.05932617,1.015625,0.004150391,-0.003730483,-0.3108664,0.2806076,0.9423488,0.8160154
6.351735064,2.945393,-0.02020072,-0.01381246,-0.02181458,-0.05810547,1.011475,0.001708984,-0.00372643,-0.3109001,0.280555,0.9445965,0.8160154
6.422189967,2.936804,-0.0238658,-0.01381246,-0.02425797,-0.05834961,1.014648,0.002441406,-0.003985826,-0.3109054,0.2804611,0.9537327,0.8160154
6.49190537,2.912721,-0.02264411,-0.01381246,-0.02303627,-0.05761719,1.016113,0.000976563,-0.003913598,-0.3108685,0.2804131,0.9527424,0.8160154
6.560855367,2.891534,-0.01531394,-0.01625585,-0.03525322,-0.06542969,1.017578,0.003417969,-0.003852952,-0.310986,0.2805967,0.9461634,0.8160154
6.631311865,2.890467,-0.02020072,-0.006482294,-0.02914474,-0.05981445,1.01709,0.001953125,-0.003754224,-0.3109648,0.2806402,0.9379447,0.8160154
6.700831966,2.909847,-0.0250875,-0.01869924,-0.04136169,-0.05883789,1.015137,0.002929688,-0.003815539,-0.3109302,0.2806952,0.9355581,0.8160154
6.770933063,2.897245,-0.02630919,-0.01503416,-0.02547966,-0.0612793,1.017578,-0.000976563,-0.003721985,-0.3109816,0.2810712,0.9374815,0.8160154
6.849636764,2.906412,-0.005540384,-0.01503416,-0.03403152,-0.05712891,1.015381,-0.001220703,-0.0035849,-0.3109145,0.2810242,0.9352846,0.8160154
6.918057167,2.938772,-0.02753088,-0.01136907,-0.02181458,-0.05883789,1.012451,0.000976563,-0.003617429,-0.3109813,0.280902,0.940138,0.8160154
6.987271168,2.929732,-0.0238658,-0.01259077,-0.02181458,-0.06054688,1.014893,0.003662109,-0.003527312,-0.3109734,0.2808414,0.948837,0.8160154
7.058506572,2.898731,-0.0250875,-0.0272511,-0.02792305,-0.05932617,1.017578,0.001220703,-0.003713269,-0.3110888,0.2807995,0.9476268,0.8160154
7.132045173,2.900344,-0.01287055,-0.02236432,-0.03036644,-0.05859375,1.016113,-0.002197266,-0.003807666,-0.3111224,0.2807001,0.9407939,0.8160154
7.192407572,2.940071,-0.0238658,-0.01503416,-0.01937119,-0.05737305,1.011963,0.001708984,-0.003856448,-0.3112128,0.2806722,0.9418125,0.8160154
7.261276075,2.944097,-0.02753088,-0.01747755,-0.02059288,-0.05981445,1.013428,0.001953125,-0.003776865,-0.3111736,0.2806864,0.9516734,0.8160154
7.336717271,2.925923,-0.03363936,-0.01259077,-0.02670136,-0.05981445,1.014893,0.004394531,-0.003707687,-0.3112065,0.2808517,0.9546564,0.8160154
7.401744471,2.918737,-0.01897902,-0.01625585,-0.03525322,-0.05859375,1.015137,0.000488281,-0.003513239,-0.3111753,0.2808032,0.9520944,0.8160154
7.472994969,2.894222,-0.006762078,-0.01381246,-0.03525322,-0.05957031,1.018066,0.001708984,-0.003680066,-0.3111843,0.2806503,0.9476362,0.8160154
7.541731768,2.92036,-0.02630919,-0.01381246,-0.01937119,-0.05737305,1.013428,0.000244141,-0.003609376,-0.3112896,0.2807574,0.9413809,0.8160154
7.620447666,2.939892,-0.0250875,-0.01625585,-0.01814949,-0.06030273,1.013184,0.004882813,-0.003544335,-0.3111539,0.280699,0.9472457,0.8160154
7.681451865,2.9495,-0.02142241,-0.006482294,-0.01937119,-0.05712891,1.012207,0.000976563,-0.003596401,-0.3111263,0.280681,0.9537754,0.8160154
7.750895166,2.955554,-0.02264411,-0.01136907,-0.01937119,-0.05834961,1.011963,0.002441406,-0.003680794,-0.3111593,0.2806021,0.9602736,0.8160154
7.821009063,2.929738,-0.01653563,-0.01014738,-0.02303627,-0.05664063,1.015381,-0.000244141,-0.003493254,-0.3110863,0.2804877,0.9627279,0.8160154
7.891111062,2.926732,-0.0250875,-0.01625585,-0.0169278,-0.05981445,1.013916,0.000244141,-0.003462976,-0.3110638,0.2804193,0.9574602,0.8160154
7.96081856,2.907276,-0.0250875,-0.01259077,-0.01448441,-0.05810547,1.01709,0.002441406,-0.003540701,-0.3110963,0.2804945,0.9537987,0.8160154
8.03782446,2.925184,-0.0238658,-0.008925684,-0.02303627,-0.06030273,1.013184,0.000244141,-0.003491273,-0.311106,0.2806808,0.9478391,0.8160154
8.101200358,2.926842,-0.03241766,-0.01136907,-0.02547966,-0.05981445,1.014893,0.002441406,-0.003491601,-0.3111046,0.2804151,0.9504737,0.8160154
8.171999657,2.91692,-0.01531394,-0.01259077,-0.03036644,-0.05834961,1.015381,0.001220703,-0.003477062,-0.3112368,0.2805596,0.9497128,0.8160154
8.241377355,2.926685,-0.02142241,-0.006482294,-0.01814949,-0.05908203,1.013916,0.000488281,-0.003537288,-0.3111797,0.2804298,0.9484793,0.8160154
8.312095256,2.937271,-0.0250875,-0.01503416,-0.02914474,-0.05688477,1.013428,0.000732422,-0.003688875,-0.3111163,0.2802934,0.9512217,0.8160154
8.380880953,2.933778,-0.02875258,-0.01747755,-0.02792305,-0.0612793,1.013916,0.000732422,-0.003702719,-0.3110751,0.2802304,0.9543725,0.8160154
8.450722449,2.918132,-0.02753088,-0.01503416,-0.02914474,-0.05908203,1.015625,0.004150391,-0.003662054,-0.3110918,0.2802574,0.9537179,0.8160154
8.521280446,2.916542,-0.03363936,-0.01014738,-0.02547966,-0.06152344,1.014893,0.001708984,-0.003532329,-0.3111792,0.280329,0.9497718,0.8160154
8.590736845,2.932328,-0.0238658,-0.01259077,-0.02181458,-0.06201172,1.013184,0.001464844,-0.003743218,-0.311302,0.2803339,0.9492168,0.8160154
8.667402246,2.919442,-0.02630919,-0.01259077,-0.03647491,-0.05810547,1.015869,0.000244141,-0.003721702,-0.3111943,0.2802973,0.9514161,0.8160154
8.738566943,2.895318,-0.02753088,-0.01503416,-0.01081933,-0.05957031,1.017578,0.000732422,-0.00369586,-0.3110322,0.2803503,0.9467482,0.8160154
8.806278543,2.924702,-0.03241766,-0.01381246,-0.0389183,-0.05639648,1.013184,-0.000488281,-0.003684765,-0.3110208,0.280428,0.9418368,0.8160154
8.878170245,2.943581,-0.02875258,-0.01747755,-0.01937119,-0.05932617,1.012939,-0.001464844,-0.003600784,-0.3108853,0.2803462,0.9486249,0.8160154
8.940850445,2.948343,-0.0250875,-0.03213788,-0.007154244,-0.05810547,1.012451,-0.001953125,-0.003669144,-0.3108627,0.2805899,0.955215,0.8160154
9.010974147,2.926963,-0.0250875,-0.01503416,-0.02303627,-0.05859375,1.015381,-0.000488281,-0.003818054,-0.3110159,0.2805912,0.9583056,0.8160154
9.089012646,2.930342,-0.0250875,-0.006482294,-0.03280983,-0.05932617,1.013428,0.004394531,-0.003755426,-0.310964,0.2805991,0.9548192,0.8160154
9.158323945,2.912772,-0.02630919,-0.01136907,-0.01937119,-0.05908203,1.016602,0.000976563,-0.003819533,-0.3108586,0.2805456,0.9536934,0.8160154
9.229484946,2.923325,-0.02264411,-0.01381246,-0.02181458,-0.05957031,1.013672,0.003173828,-0.003809111,-0.3107805,0.2804663,0.9487168,0.8160154
9.29824555,2.918608,-0.02753088,-0.01381246,-0.02181458,-0.05688477,1.015869,0.001220703,-0.003837717,-0.3108144,0.2804964,0.9496319,0.8160154
9.363059149,2.934815,-0.02997427,-0.008925684,-0.01081933,-0.05908203,1.012695,0.000732422,-0.003687268,-0.3108627,0.2805237,0.948905,0.8160154
9.431157247,2.912119,-0.02264411,-0.01136907,-0.02181458,-0.05859375,1.01709,0.000732422,-0.003604217,-0.3109315,0.2805162,0.9515964,0.8160154
9.500835747,2.941701,-0.01897902,-0.01259077,-0.02059288,-0.05810547,1.01123,-0.001220703,-0.003654857,-0.3109064,0.280452,0.9485,0.8160154
9.571075448,2.937124,-0.03608274,-0.02358602,-0.02181458,-0.05981445,1.014648,0,-0.003681505,-0.3107941,0.2804797,0.9557421,0.8160154
9.640607447,2.91217,-0.01775733,-0.01747755,-0.03525322,-0.05810547,1.016113,-0.000976563,-0.00374167,-0.3108441,0.2805796,0.9537871,0.8160154
9.717672744,2.926747,-0.02142241,-0.00770399,-0.01937119,-0.05737305,1.016357,0.000976563,-0.003958233,-0.3107733,0.2805713,0.9495017,0.8160154
9.788079442,2.928657,-0.02264411,-0.01381246,-0.02059288,-0.06176758,1.014404,0.000244141,-0.003989415,-0.310893,0.2805872,0.9514607,0.8160154
9.859236338,2.908191,-0.0238658,-0.01381246,-0.02425797,-0.05932617,1.016602,0.002685547,-0.00400637,-0.3108757,0.2806339,0.9501451,0.8160154
9.921925635,2.933059,-0.02264411,-0.01992093,-0.02303627,-0.06347656,1.012207,0.003173828,-0.004120161,-0.3109609,0.2807166,0.9469366,0.8160154
9.992682339,2.943259,-0.01653563,-0.01259077,-0.03036644,-0.06054688,1.013184,0.001708984,-0.004064894,-0.3109157,0.2807251,0.9530286,0.8160154
10.06183864,2.930701,-0.02753088,-0.00770399,-0.03036644,-0.05981445,1.014404,0,-0.004152657,-0.3109882,0.2806753,0.9559015,0.8160154
10.13137683,2.925011,-0.02020072,-0.01381246,-0.0169278,-0.05761719,1.014648,0.00390625,-0.004185216,-0.3110142,0.2806392,0.954371,0.8160154
10.20828664,2.932724,-0.01897902,-0.01503416,-0.02547966,-0.06103516,1.013428,-0.000732422,-0.004209274,-0.3108973,0.2805974,0.9533219,0.8160154
10.27956253,2.946336,-0.0250875,-0.01381246,-0.02303627,-0.05737305,1.012451,-0.000976563,-0.004019069,-0.3110259,0.2806062,0.9557868,0.8160154
10.34445024,2.920695,-0.03730444,-0.006482294,-0.03036644,-0.05981445,1.016113,0.002441406,-0.004116313,-0.3110581,0.2805116,0.9579116,0.8160154
10.41199073,2.91732,-0.01531394,-0.02114263,-0.02547966,-0.05957031,1.014648,0.001953125,-0.003995526,-0.31097,0.2806211,0.951996,0.8160154
10.48111823,2.925421,-0.02753088,-0.01625585,-0.03647491,-0.05908203,1.014404,0.000732422,-0.003943522,-0.3107743,0.2805219,0.9503518,0.8160154
10.56369864,2.915925,-0.02875258,-0.004038906,-0.01204102,-0.05664063,1.015869,0.001220703,-0.00414059,-0.3107139,0.2803477,0.9499089,0.8160154
10.62111924,2.910633,-0.02630919,-0.02114263,-0.02303627,-0.05664063,1.015869,0.000732422,-0.004223377,-0.3107254,0.2803673,0.9467886,0.8160154
10.69124814,2.895527,-0.02753088,-0.002817212,-0.03036644,-0.05981445,1.017578,-0.001464844,-0.004175556,-0.3108096,0.2805693,0.9431718,0.8160154
10.76158214,2.906429,-0.02020072,-0.0272511,-0.03280983,-0.05786133,1.015381,0.000976563,-0.004211046,-0.3108688,0.280636,0.9383627,0.8160154
10.83129234,2.897423,-0.01409224,-0.002817212,-0.03280983,-0.05932617,1.017578,-0.001953125,-0.004108816,-0.3107647,0.2807441,0.938481,0.8160154
10.90139264,2.921914,-0.02020072,-0.0052606,-0.0169278,-0.05834961,1.013428,0.001220703,-0.004122813,-0.3107577,0.2805443,0.9372278,0.8160154
10.97130184,2.920147,-0.02630919,-0.01625585,-0.02547966,-0.06054688,1.015625,-0.000488281,-0.003831364,-0.3108285,0.2806888,0.9434341,0.8160154
11.04241074,2.912525,-0.02142241,-0.02969449,-0.01937119,-0.05688477,1.015625,0.002685547,-0.003868092,-0.3108326,0.28073,0.9438316,0.8160154
11.11189944,2.926031,-0.02753088,-0.01869924,-0.02547966,-0.05908203,1.013916,0,-0.003865028,-0.3108796,0.28068,0.9444251,0.8160154
11.18136944,2.911913,-0.02142241,-0.01992093,-0.02303627,-0.05688477,1.016602,0.001464844,-0.003865145,-0.3110006,0.2807225,0.9467989,0.8160154
11.25797675,2.946069,-0.01531394,-0.01747755,-0.02181458,-0.05786133,1.010986,-0.002929688,-0.003868003,-0.3109076,0.2806713,0.946699,0.8160154
11.32822904,2.929637,-0.02753088,-0.01869924,-0.02670136,-0.0612793,1.015625,0.001464844,-0.003901637,-0.3108732,0.2806224,0.9549015,0.8160154
11.39804604,2.923461,-0.02630919,-0.02236432,-0.02181458,-0.05810547,1.01416,-0.00390625,-0.003768061,-0.3109244,0.2805844,0.9522805,0.8160154
11.46867355,2.93284,-0.02264411,-0.01625585,-0.02914474,-0.06054688,1.013672,0.001464844,-0.003879443,-0.3109689,0.280538,0.9524155,0.8160154
